data_pedido,data_envio,modo_envio,vendas,lucro,quantidade,desconto,categoria,subcategoria,segmento,regiao,cliente_id,pedido_id
2017-04-28,2017-05-02,Standard Class,28.08,5.265000000000001,3,0.2,Office Supplies,Appliances,Consumer,South,JL-15130,CA-2017-120894
2016-09-29,2016-10-01,Second Class,10.496,1.1807999999999983,4,0.2,Office Supplies,Art,Corporate,West,DM-12955,CA-2016-106621
2015-07-10,2015-07-14,Standard Class,39.92,12.973999999999997,2,0.2,Office Supplies,Binders,Consumer,West,MV-18190,CA-2015-107020
2015-08-07,2015-08-09,First Class,77.58,20.1708,9,0.0,Office Supplies,Appliances,Corporate,East,NS-18640,US-2015-117492
2014-12-07,2014-12-13,Standard Class,269.35999999999996,70.03359999999999,7,0.0,Office Supplies,Storage,Home Office,West,AS-10630,CA-2014-101392
2015-12-10,2015-12-14,Standard Class,5.76,2.8224,2,0.0,Office Supplies,Labels,Consumer,West,MT-17815,CA-2015-127502
2017-11-08,2017-11-13,Second Class,109.9,32.97,5,0.0,Office Supplies,Art,Home Office,East,SR-20425,CA-2017-143658
2017-07-27,2017-08-01,Second Class,23.88,10.507200000000001,3,0.0,Furniture,Furnishings,Consumer,West,DK-13375,CA-2017-133046
2017-07-27,2017-08-01,Second Class,26.2,12.052,4,0.0,Office Supplies,Paper,Consumer,West,DK-13375,CA-2017-133046
2017-07-27,2017-08-01,Second Class,12.96,6.2208000000000006,2,0.0,Office Supplies,Paper,Consumer,West,DK-13375,CA-2017-133046
2017-07-27,2017-08-01,Second Class,234.95000000000002,32.89300000000001,5,0.0,Technology,Accessories,Consumer,West,DK-13375,CA-2017-133046
2017-12-28,2018-01-01,Standard Class,118.25,34.2925,5,0.0,Office Supplies,Storage,Consumer,West,SV-20935,CA-2017-122798
2017-12-28,2018-01-01,Standard Class,4.28,1.9259999999999997,1,0.0,Office Supplies,Paper,Consumer,West,SV-20935,CA-2017-122798
2016-03-10,2016-03-13,First Class,26.849999999999998,5.101499999999997,3,0.0,Technology,Accessories,Home Office,West,RH-19510,CA-2016-169663
2016-03-10,2016-03-13,First Class,3357.6000000000004,377.72999999999956,3,0.2,Technology,Machines,Home Office,West,RH-19510,CA-2016-169663
2015-05-22,2015-05-26,Standard Class,8.26,3.7996,2,0.0,Office Supplies,Labels,Consumer,West,SB-20185,CA-2015-149846
2015-05-22,2015-05-26,Standard Class,2973.32,334.4984999999996,7,0.2,Technology,Machines,Consumer,West,SB-20185,CA-2015-149846
2015-05-22,2015-05-26,Standard Class,104.79,29.341200000000008,7,0.0,Office Supplies,Storage,Consumer,West,SB-20185,CA-2015-149846
2015-05-22,2015-05-26,Standard Class,775.7280000000001,58.17960000000002,6,0.2,Technology,Phones,Consumer,West,SB-20185,CA-2015-149846
2017-02-17,2017-02-19,First Class,89.06639999999999,-17.027400000000007,1,0.32,Furniture,Bookcases,Home Office,Central,CR-12820,CA-2017-159149
2017-02-17,2017-02-19,First Class,175.44,52.632000000000005,6,0.2,Office Supplies,Art,Home Office,Central,CR-12820,CA-2017-159149
2017-02-17,2017-02-19,First Class,438.336,-87.66720000000004,4,0.2,Technology,Phones,Home Office,Central,CR-12820,CA-2017-159149
2017-12-08,2017-12-15,Standard Class,215.544,-58.50480000000002,4,0.3,Furniture,Chairs,Consumer,East,EG-13900,US-2017-167570
2017-11-18,2017-11-23,Standard Class,55.584,20.844,6,0.2,Office Supplies,Envelopes,Consumer,Central,RD-19930,CA-2017-160122
2017-11-18,2017-11-23,Standard Class,127.38599999999998,-25.477199999999982,2,0.3,Furniture,Chairs,Consumer,Central,RD-19930,CA-2017-160122
2016-12-01,2016-12-03,Second Class,248.43,-17.744999999999976,5,0.3,Furniture,Chairs,Consumer,Central,JM-15865,CA-2016-130393
2016-12-01,2016-12-03,Second Class,11.647999999999998,-30.867200000000004,4,0.8,Office Supplies,Appliances,Consumer,Central,JM-15865,CA-2016-130393
2016-12-01,2016-12-03,Second Class,85.246,-1.217800000000004,2,0.3,Furniture,Chairs,Consumer,Central,JM-15865,CA-2016-130393
2017-10-03,2017-10-07,Second Class,20.64,2.3219999999999974,5,0.2,Office Supplies,Art,Corporate,Central,LW-16825,CA-2017-144820
2017-08-29,2017-09-04,Standard Class,148.02,41.44560000000001,3,0.0,Furniture,Furnishings,Corporate,West,RW-19540,CA-2017-101014
2017-11-24,2017-11-24,Same Day,33.29,7.989599999999999,1,0.0,Office Supplies,Storage,Corporate,Central,BG-11695,CA-2017-105543
2017-06-30,2017-07-05,Standard Class,204.95000000000002,100.4255,5,0.0,Office Supplies,Paper,Consumer,West,TT-21220,US-2017-113201
2017-07-22,2017-07-27,Standard Class,526.3439999999999,-75.19199999999998,4,0.3,Furniture,Chairs,Consumer,Central,EB-13930,US-2017-106551
2016-11-11,2016-11-16,Standard Class,41.96,10.909600000000001,2,0.0,Furniture,Furnishings,Consumer,West,LP-17080,CA-2016-116722
2016-11-11,2016-11-16,Standard Class,451.15199999999993,0.0,3,0.2,Furniture,Chairs,Consumer,West,LP-17080,CA-2016-116722
2016-11-11,2016-11-16,Standard Class,31.504000000000005,11.026399999999999,11,0.2,Office Supplies,Binders,Consumer,West,LP-17080,CA-2016-116722
2014-12-09,2014-12-15,Standard Class,30.672,9.585,3,0.2,Office Supplies,Envelopes,Consumer,East,FP-14320,CA-2014-138128
2014-12-09,2014-12-15,Standard Class,1079.9759999999999,125.9971999999999,4,0.4,Technology,Copiers,Consumer,East,FP-14320,CA-2014-138128
2017-09-07,2017-09-12,Standard Class,161.568,-28.27440000000002,2,0.2,Furniture,Chairs,Consumer,West,JA-15970,US-2017-150070
2015-02-06,2015-02-13,Standard Class,2.9339999999999993,-4.987800000000002,3,0.8,Office Supplies,Binders,Consumer,Central,TS-21655,CA-2015-137064
2015-02-06,2015-02-13,Standard Class,18.528000000000002,4.4004,2,0.2,Technology,Accessories,Consumer,Central,TS-21655,CA-2015-137064
2015-02-06,2015-02-13,Standard Class,670.7520000000001,-125.76600000000005,3,0.2,Office Supplies,Storage,Consumer,Central,TS-21655,CA-2015-137064
2017-08-26,2017-09-01,Standard Class,64.96,-43.847999999999985,5,0.6,Furniture,Furnishings,Consumer,Central,DP-13000,CA-2017-157350
2014-07-20,2014-07-23,First Class,41.94,15.098399999999998,2,0.0,Technology,Accessories,Corporate,West,JD-15895,CA-2014-127866
2014-07-20,2014-07-23,First Class,11.96,5.8604,2,0.0,Office Supplies,Paper,Corporate,West,JD-15895,CA-2014-127866
2014-07-20,2014-07-23,First Class,13.12,3.8047999999999984,4,0.0,Office Supplies,Art,Corporate,West,JD-15895,CA-2014-127866
2014-07-20,2014-07-23,First Class,535.41,160.62299999999993,3,0.0,Office Supplies,Storage,Corporate,West,JD-15895,CA-2014-127866
2015-10-08,2015-10-13,Standard Class,72.78,-70.9605,3,0.6,Furniture,Furnishings,Corporate,Central,GH-14485,CA-2015-131352
2015-02-16,2015-02-21,Standard Class,36.839999999999996,17.314799999999998,3,0.0,Office Supplies,Paper,Consumer,West,RD-19585,CA-2015-121776
2015-02-16,2015-02-21,Standard Class,87.71,41.223699999999994,7,0.0,Office Supplies,Labels,Consumer,West,RD-19585,CA-2015-121776
2016-08-12,2016-08-16,Standard Class,562.2925000000001,-255.5875000000001,7,0.45,Furniture,Tables,Corporate,South,CS-12490,CA-2016-118073
2014-11-09,2014-11-13,Standard Class,56.52,21.477600000000002,9,0.0,Furniture,Furnishings,Home Office,East,BF-11215,CA-2014-103219
2016-07-18,2016-07-22,Standard Class,11.264000000000001,1.2671999999999994,8,0.2,Office Supplies,Art,Home Office,East,NK-18490,CA-2016-102561
2016-07-18,2016-07-22,Standard Class,284.08000000000004,24.857,10,0.2,Office Supplies,Storage,Home Office,East,NK-18490,CA-2016-102561
2016-07-18,2016-07-22,Standard Class,18.496000000000002,6.7048000000000005,4,0.2,Office Supplies,Paper,Home Office,East,NK-18490,CA-2016-102561
2016-02-05,2016-02-10,Standard Class,14.73,7.2177,3,0.0,Office Supplies,Labels,Consumer,West,AZ-10750,CA-2016-100993
2016-02-05,2016-02-10,Standard Class,186.54,50.36580000000001,3,0.0,Office Supplies,Storage,Consumer,West,AZ-10750,CA-2016-100993
2016-02-05,2016-02-10,Standard Class,557.728,6.971599999999995,4,0.2,Furniture,Tables,Consumer,West,AZ-10750,CA-2016-100993
2016-02-05,2016-02-10,Standard Class,159.96800000000002,-31.99360000000003,4,0.2,Technology,Phones,Consumer,West,AZ-10750,CA-2016-100993
2014-06-20,2014-06-27,Standard Class,471.90000000000003,155.72699999999998,6,0.0,Office Supplies,Appliances,Consumer,Central,Co-12640,US-2014-112949
2014-06-20,2014-06-27,Standard Class,3.52,1.6896,2,0.0,Office Supplies,Art,Consumer,Central,Co-12640,US-2014-112949
2017-06-09,2017-06-14,Standard Class,49.12,23.086399999999998,4,0.0,Office Supplies,Paper,Consumer,South,AG-10675,US-2017-146822
2016-12-27,2016-12-31,Standard Class,20.16,9.8784,7,0.0,Office Supplies,Labels,Home Office,West,EM-14140,US-2016-131058
2014-01-26,2014-01-29,First Class,10.68,5.0196,2,0.0,Office Supplies,Binders,Corporate,Central,CA-11965,CA-2014-167997
2014-01-26,2014-01-29,First Class,141.96,39.7488,2,0.0,Furniture,Bookcases,Corporate,Central,CA-11965,CA-2014-167997
2017-03-23,2017-03-25,First Class,32.48,4.872,2,0.0,Office Supplies,Storage,Consumer,West,RB-19360,CA-2017-140151
2017-03-23,2017-03-25,First Class,20.04,9.6192,3,0.0,Office Supplies,Paper,Consumer,West,RB-19360,CA-2017-140151
2017-03-23,2017-03-25,First Class,13999.96,6719.980799999999,4,0.0,Technology,Copiers,Consumer,West,RB-19360,CA-2017-140151
2017-03-20,2017-03-24,Standard Class,238.0,38.08000000000001,2,0.0,Technology,Accessories,Consumer,East,RD-19720,US-2017-143770
2017-03-20,2017-03-24,Standard Class,61.96,27.881999999999998,2,0.0,Office Supplies,Paper,Consumer,East,RD-19720,US-2017-143770
2016-10-04,2016-10-09,Standard Class,239.37199999999996,-23.93719999999999,2,0.3,Furniture,Tables,Consumer,East,MS-17830,CA-2016-131296
2016-11-18,2016-11-22,Standard Class,595.0,95.20000000000003,5,0.0,Technology,Accessories,Consumer,West,PG-18820,CA-2016-103464
2017-12-26,2018-01-01,Standard Class,16.032,5.611199999999999,3,0.2,Office Supplies,Paper,Corporate,Central,KB-16240,CA-2017-136238
2016-03-09,2016-03-13,Standard Class,199.75,87.89000000000001,5,0.0,Technology,Accessories,Home Office,East,RB-19465,CA-2016-120803
2016-02-16,2016-02-20,Standard Class,227.96,36.473600000000005,2,0.0,Furniture,Chairs,Consumer,East,JD-15790,CA-2016-134138
2015-09-28,2015-10-03,Second Class,293.52,76.3152,6,0.0,Office Supplies,Appliances,Consumer,East,JJ-15445,CA-2015-120915
2015-09-28,2015-10-03,Second Class,307.98,89.31419999999997,2,0.0,Technology,Phones,Consumer,East,JJ-15445,CA-2015-120915
2015-11-02,2015-11-06,Standard Class,96.96000000000001,33.93599999999999,6,0.0,Furniture,Furnishings,Consumer,West,LT-17110,CA-2015-168207
2015-11-02,2015-11-06,Standard Class,117.48800000000001,41.12079999999999,7,0.2,Office Supplies,Binders,Consumer,West,LT-17110,CA-2015-168207
2015-11-02,2015-11-06,Standard Class,11.952000000000002,4.1832,3,0.2,Office Supplies,Binders,Consumer,West,LT-17110,CA-2015-168207
2015-11-02,2015-11-06,Standard Class,512.499,-30.147000000000048,3,0.15,Furniture,Bookcases,Consumer,West,LT-17110,CA-2015-168207
2016-07-31,2016-08-05,Standard Class,863.128,-32.367300000000085,7,0.2,Furniture,Tables,Corporate,West,AH-10690,CA-2016-144148
2017-11-06,2017-11-13,Standard Class,2036.8600000000001,366.6347999999999,7,0.0,Furniture,Tables,Home Office,West,AB-10060,CA-2017-107174
2017-11-06,2017-11-13,Standard Class,449.56800000000004,-73.05480000000007,2,0.2,Furniture,Chairs,Home Office,West,AB-10060,CA-2017-107174
2017-11-06,2017-11-13,Standard Class,108.96000000000001,32.68799999999999,3,0.0,Technology,Accessories,Home Office,West,AB-10060,CA-2017-107174
2016-02-14,2016-02-19,Standard Class,264.18,68.6868,7,0.0,Office Supplies,Art,Consumer,South,FM-14380,CA-2016-146150
2014-07-09,2014-07-13,Standard Class,2.88,1.4112,1,0.0,Office Supplies,Labels,Home Office,West,GH-14410,CA-2014-114125
2014-07-09,2014-07-13,Standard Class,41.904,14.142599999999996,6,0.2,Office Supplies,Binders,Home Office,West,GH-14410,CA-2014-114125
2014-07-09,2014-07-13,Standard Class,23.92,4.066399999999998,4,0.0,Office Supplies,Storage,Home Office,West,GH-14410,CA-2014-114125
2016-01-30,2016-02-04,Standard Class,156.512,52.82279999999999,4,0.2,Office Supplies,Paper,Corporate,Central,HE-14800,CA-2016-114944
2016-09-22,2016-09-25,First Class,128.34,37.218599999999995,6,0.0,Office Supplies,Storage,Home Office,East,SZ-20035,CA-2016-135965
2017-12-22,2017-12-24,First Class,474.95,142.48499999999993,5,0.0,Technology,Accessories,Consumer,West,CM-12115,CA-2017-149699
2016-09-02,2016-09-08,Standard Class,999.98,449.991,2,0.0,Technology,Copiers,Consumer,West,TG-21310,CA-2016-166429
2015-08-02,2015-08-06,Standard Class,277.5,-188.7,4,0.5,Furniture,Tables,Consumer,West,DK-12985,CA-2015-112767
2015-11-21,2015-11-25,Standard Class,1252.704,-480.20320000000027,8,0.4,Furniture,Tables,Consumer,East,SS-20410,CA-2015-119879
2015-11-21,2015-11-25,Standard Class,110.97,-24.043499999999995,5,0.4,Technology,Phones,Consumer,East,SS-20410,CA-2015-119879
2017-05-18,2017-05-22,Standard Class,22.608,-10.173599999999997,3,0.6,Furniture,Furnishings,Corporate,Central,BM-11575,CA-2017-155642
2017-05-18,2017-05-22,Standard Class,1.8920000000000003,-0.9932999999999996,1,0.6,Furniture,Furnishings,Corporate,Central,BM-11575,CA-2017-155642
2017-07-23,2017-07-27,Standard Class,63.312,20.576399999999996,3,0.2,Office Supplies,Paper,Corporate,Central,MY-17380,US-2017-101721
2015-09-13,2015-09-17,Second Class,7.824,2.9339999999999997,1,0.2,Office Supplies,Envelopes,Consumer,Central,AG-10900,CA-2015-136728
2015-09-13,2015-09-17,Second Class,170.072,-12.147999999999996,4,0.3,Furniture,Chairs,Consumer,Central,AG-10900,CA-2015-136728
2016-12-10,2016-12-16,Standard Class,62.82000000000001,29.5254,9,0.0,Office Supplies,Paper,Corporate,East,BW-11110,CA-2016-127194
2015-10-02,2015-10-05,Second Class,19.44,9.3312,3,0.0,Office Supplies,Paper,Consumer,East,SG-20470,CA-2015-140375
2015-10-02,2015-10-05,Second Class,7.38,3.6162,1,0.0,Office Supplies,Binders,Consumer,East,SG-20470,CA-2015-140375
2017-11-17,2017-11-21,Standard Class,38.88,18.6624,6,0.0,Office Supplies,Paper,Consumer,East,CC-12370,US-2017-155866
2017-11-17,2017-11-21,Standard Class,187.76,76.9816,4,0.0,Furniture,Furnishings,Consumer,East,CC-12370,US-2017-155866
2015-11-30,2015-12-03,First Class,6.048000000000001,-4.233600000000001,7,0.7,Office Supplies,Binders,Consumer,South,LR-16915,CA-2015-141327
2015-11-30,2015-12-03,First Class,98.352,9.835199999999993,3,0.2,Office Supplies,Appliances,Consumer,South,LR-16915,CA-2015-141327
2015-11-30,2015-12-03,First Class,335.744,25.180800000000005,2,0.2,Furniture,Furnishings,Consumer,South,LR-16915,CA-2015-141327
2015-12-06,2015-12-11,Second Class,8.96,4.3904000000000005,2,0.0,Office Supplies,Paper,Corporate,West,DB-13120,CA-2015-136700
2017-09-05,2017-09-09,Standard Class,89.568,-1.119600000000009,4,0.2,Technology,Accessories,Consumer,South,LP-17095,CA-2017-102736
2017-09-05,2017-09-09,Standard Class,71.96,7.1960000000000015,5,0.2,Office Supplies,Art,Consumer,South,LP-17095,CA-2017-102736
2017-09-05,2017-09-09,Standard Class,15.552000000000003,5.4432,3,0.2,Office Supplies,Paper,Consumer,South,LP-17095,CA-2017-102736
2017-04-24,2017-04-30,Standard Class,10.429999999999996,-18.2525,5,0.8,Office Supplies,Binders,Consumer,Central,AF-10870,CA-2017-125269
2017-04-24,2017-04-30,Standard Class,72.784,-18.196,1,0.2,Office Supplies,Storage,Consumer,Central,AF-10870,CA-2017-125269
2015-11-08,2015-11-08,Same Day,67.15,16.7875,5,0.0,Office Supplies,Storage,Corporate,East,KD-16495,CA-2015-114811
2015-11-08,2015-11-08,Same Day,549.98,142.9948,2,0.0,Technology,Phones,Corporate,East,KD-16495,CA-2015-114811
2015-11-08,2015-11-08,Same Day,11.82,4.728,3,0.0,Furniture,Furnishings,Corporate,East,KD-16495,CA-2015-114811
2015-11-08,2015-11-08,Same Day,4643.8,2229.024,4,0.0,Technology,Machines,Corporate,East,KD-16495,CA-2015-114811
2015-11-08,2015-11-08,Same Day,577.764,115.5528,2,0.1,Furniture,Chairs,Corporate,East,KD-16495,CA-2015-114811
2015-04-26,2015-04-30,Standard Class,191.5155,-76.6062,1,0.45,Furniture,Tables,Consumer,South,SA-20830,CA-2015-122266
2015-04-26,2015-04-30,Standard Class,2.624,0.4263999999999998,1,0.2,Office Supplies,Art,Consumer,South,SA-20830,CA-2015-122266
2015-09-20,2015-09-24,Standard Class,1369.7640000000001,-913.1759999999999,6,0.7,Office Supplies,Binders,Consumer,South,BG-11035,CA-2015-141565
2015-09-20,2015-09-24,Standard Class,294.368,-58.873600000000025,4,0.2,Office Supplies,Storage,Consumer,South,BG-11035,CA-2015-141565
2017-09-07,2017-09-12,Standard Class,81.568,7.1372000000000035,2,0.2,Office Supplies,Appliances,Corporate,South,DM-12955,CA-2017-128769
2016-11-07,2016-11-12,Standard Class,44.46000000000001,-17.783999999999992,5,0.6,Furniture,Furnishings,Consumer,Central,MC-17845,CA-2016-116337
2016-11-07,2016-11-12,Standard Class,314.088,19.630499999999998,3,0.2,Office Supplies,Storage,Consumer,Central,MC-17845,CA-2016-116337
2015-09-25,2015-10-02,Standard Class,6.336000000000001,-4.646399999999998,4,0.7,Office Supplies,Binders,Corporate,South,ML-17395,CA-2015-120845
2015-09-25,2015-10-02,Standard Class,10.48,3.7989999999999995,1,0.2,Office Supplies,Paper,Corporate,South,ML-17395,CA-2015-120845
2015-09-25,2015-10-02,Standard Class,2.4690000000000003,-1.8106,1,0.7,Office Supplies,Binders,Corporate,South,ML-17395,CA-2015-120845
2015-09-25,2015-10-02,Standard Class,3.2640000000000007,-2.2847999999999997,2,0.7,Office Supplies,Binders,Corporate,South,ML-17395,CA-2015-120845
2014-10-03,2014-10-07,Standard Class,4.344,0.8687999999999998,3,0.2,Office Supplies,Fasteners,Consumer,Central,RD-19930,CA-2014-120775
2014-10-03,2014-10-07,Standard Class,31.776000000000003,-19.065600000000007,3,0.6,Furniture,Furnishings,Consumer,Central,RD-19930,CA-2014-120775
2014-10-03,2014-10-07,Standard Class,4.928000000000001,1.7247999999999997,2,0.2,Office Supplies,Labels,Consumer,Central,RD-19930,CA-2014-120775
2014-10-03,2014-10-07,Standard Class,1.7879999999999996,-3.0396,3,0.8,Office Supplies,Binders,Consumer,Central,RD-19930,CA-2014-120775
2014-10-03,2014-10-07,Standard Class,15.072000000000001,-3.7680000000000002,4,0.2,Office Supplies,Fasteners,Consumer,Central,RD-19930,CA-2014-120775
2014-02-18,2014-02-24,Standard Class,12.624,-2.524800000000002,2,0.2,Office Supplies,Storage,Consumer,Central,AB-10015,CA-2014-152905
2016-06-12,2016-06-16,Standard Class,185.88,83.64599999999999,6,0.0,Office Supplies,Paper,Corporate,West,EA-14035,CA-2016-104633
2016-06-12,2016-06-16,Standard Class,12.96,6.2208000000000006,2,0.0,Office Supplies,Paper,Corporate,West,EA-14035,CA-2016-104633
2017-11-01,2017-11-04,Second Class,189.7,91.05599999999998,10,0.0,Office Supplies,Paper,Consumer,East,SF-20065,CA-2017-104136
2017-11-01,2017-11-04,Second Class,40.99,20.0851,1,0.0,Office Supplies,Paper,Consumer,East,SF-20065,CA-2017-104136
2016-04-04,2016-04-08,Second Class,82.64,7.437600000000003,2,0.0,Furniture,Furnishings,Home Office,East,BC-11125,CA-2016-123050
2016-04-04,2016-04-08,Second Class,31.02,8.0652,2,0.0,Office Supplies,Storage,Home Office,East,BC-11125,CA-2016-123050
2016-04-04,2016-04-08,Second Class,89.97,37.787400000000005,3,0.0,Technology,Accessories,Home Office,East,BC-11125,CA-2016-123050
2016-06-30,2016-07-02,Second Class,35.97,9.711899999999998,3,0.0,Office Supplies,Art,Consumer,South,PF-19165,CA-2016-162355
2016-06-30,2016-07-02,Second Class,1266.86,291.37779999999987,7,0.0,Furniture,Bookcases,Consumer,South,PF-19165,CA-2016-162355
2014-09-22,2014-09-28,Standard Class,169.45,42.3625,5,0.0,Office Supplies,Storage,Consumer,West,SE-20110,CA-2014-158225
2014-09-22,2014-09-28,Standard Class,40.68,0.40679999999999694,2,0.0,Office Supplies,Storage,Consumer,West,SE-20110,CA-2014-158225
2017-05-01,2017-05-06,Standard Class,3.3280000000000003,0.4159999999999997,2,0.2,Office Supplies,Supplies,Consumer,South,CJ-12010,CA-2017-102204
2017-05-01,2017-05-06,Standard Class,933.2620000000001,-458.1468,4,0.45,Furniture,Tables,Consumer,South,CJ-12010,CA-2017-102204
2017-05-01,2017-05-06,Standard Class,2803.92,0.0,5,0.2,Furniture,Chairs,Consumer,South,CJ-12010,CA-2017-102204
2017-10-20,2017-10-20,Same Day,4.768,-0.7748000000000006,2,0.2,Office Supplies,Storage,Consumer,South,PT-19090,CA-2017-103065
2017-10-20,2017-10-20,Same Day,6.672000000000001,2.502,1,0.2,Office Supplies,Paper,Consumer,South,PT-19090,CA-2017-103065
2017-10-20,2017-10-20,Same Day,4.4479999999999995,1.1119999999999999,2,0.2,Office Supplies,Art,Consumer,South,PT-19090,CA-2017-103065
2017-10-20,2017-10-20,Same Day,43.93600000000001,6.041199999999996,4,0.2,Furniture,Furnishings,Consumer,South,PT-19090,CA-2017-103065
2014-09-01,2014-09-05,Standard Class,23.744,8.3104,2,0.2,Office Supplies,Binders,Consumer,East,LH-16900,CA-2014-109855
2014-09-01,2014-09-05,Standard Class,357.0,57.12000000000002,3,0.0,Technology,Accessories,Consumer,East,LH-16900,CA-2014-109855
2014-08-12,2014-08-16,Standard Class,806.336,50.396000000000015,8,0.2,Technology,Phones,Consumer,West,BW-11200,CA-2014-109897
2014-08-12,2014-08-16,Standard Class,85.44,31.612800000000004,3,0.0,Furniture,Furnishings,Consumer,West,BW-11200,CA-2014-109897
2014-08-19,2014-08-23,Standard Class,344.90999999999997,10.347300000000004,3,0.0,Office Supplies,Storage,Corporate,South,BS-11365,US-2014-143581
2015-05-10,2015-05-10,Same Day,70.96999999999998,-191.619,5,0.8,Office Supplies,Appliances,Home Office,Central,DP-13390,CA-2015-129217
2015-05-10,2015-05-10,Same Day,36.784,3.6784000000000017,2,0.2,Office Supplies,Art,Home Office,Central,DP-13390,CA-2015-129217
2016-05-10,2016-05-13,Second Class,743.9879999999999,-123.9980000000001,2,0.4,Technology,Phones,Home Office,East,CS-12400,CA-2016-133816
2015-03-05,2015-03-09,Second Class,11.211999999999998,-16.818000000000005,2,0.8,Office Supplies,Binders,Consumer,Central,MS-17365,CA-2015-140221
2015-03-05,2015-03-09,Second Class,4.712,-1.8847999999999994,2,0.6,Furniture,Furnishings,Consumer,Central,MS-17365,CA-2015-140221
2015-03-05,2015-03-09,Second Class,180.97999999999996,-470.548,5,0.8,Office Supplies,Appliances,Consumer,Central,MS-17365,CA-2015-140221
2015-03-05,2015-03-09,Second Class,60.416,6.0416000000000025,2,0.2,Office Supplies,Storage,Consumer,Central,MS-17365,CA-2015-140221
2017-08-12,2017-08-19,Standard Class,299.99,89.99699999999999,1,0.0,Technology,Copiers,Consumer,West,DK-12895,CA-2017-152310
2017-08-12,2017-08-19,Standard Class,192.16,92.23679999999999,4,0.0,Office Supplies,Paper,Consumer,West,DK-12895,CA-2017-152310
2017-08-12,2017-08-19,Standard Class,242.624,27.295199999999973,8,0.2,Technology,Phones,Consumer,West,DK-12895,CA-2017-152310
2017-08-12,2017-08-19,Standard Class,46.74,11.684999999999999,3,0.0,Office Supplies,Storage,Consumer,West,DK-12895,CA-2017-152310
2017-08-12,2017-08-19,Standard Class,174.95000000000002,12.246500000000005,5,0.0,Technology,Accessories,Consumer,West,DK-12895,CA-2017-152310
2017-08-12,2017-08-19,Standard Class,100.70400000000001,37.763999999999996,6,0.2,Office Supplies,Binders,Consumer,West,DK-12895,CA-2017-152310
2016-06-26,2016-06-26,Same Day,368.91,180.76590000000002,9,0.0,Office Supplies,Paper,Home Office,Central,SN-20560,CA-2016-118101
2016-06-26,2016-06-26,Same Day,8.02,3.769399999999999,1,0.0,Office Supplies,Binders,Home Office,Central,SN-20560,CA-2016-118101
2016-06-26,2016-06-26,Same Day,171.04,44.4704,4,0.0,Office Supplies,Storage,Home Office,Central,SN-20560,CA-2016-118101
2016-12-15,2016-12-19,Standard Class,19.44,9.3312,3,0.0,Office Supplies,Paper,Home Office,South,TC-21475,CA-2016-100307
2015-09-13,2015-09-17,Standard Class,13.092000000000002,-10.037199999999999,4,0.7,Office Supplies,Binders,Consumer,South,AM-10705,CA-2015-138457
2014-12-30,2015-01-04,Standard Class,122.94,30.734999999999992,3,0.0,Office Supplies,Appliances,Consumer,East,AJ-10960,CA-2014-131800
2014-12-30,2015-01-04,Standard Class,35.448,12.8499,7,0.2,Office Supplies,Binders,Consumer,East,AJ-10960,CA-2014-131800
2014-04-29,2014-05-04,Standard Class,19.98,5.194800000000001,2,0.0,Technology,Phones,Consumer,East,KH-16360,CA-2014-118304
2017-01-30,2017-02-06,Standard Class,69.375,-47.175,1,0.5,Furniture,Tables,Consumer,Central,LP-17095,CA-2017-121790
2017-01-30,2017-02-06,Standard Class,31.680000000000003,2.7719999999999994,4,0.2,Office Supplies,Supplies,Consumer,Central,LP-17095,CA-2017-121790
2017-01-30,2017-02-06,Standard Class,2003.1680000000001,250.39599999999984,4,0.2,Technology,Phones,Consumer,Central,LP-17095,CA-2017-121790
2017-01-30,2017-02-06,Standard Class,9.344,3.1535999999999995,2,0.2,Office Supplies,Art,Consumer,Central,LP-17095,CA-2017-121790
2016-12-25,2016-12-31,Standard Class,2563.056,313.2623999999997,8,0.1,Furniture,Chairs,Consumer,East,JE-15715,CA-2016-169670
2016-10-20,2016-10-25,Standard Class,387.136,4.839199999999991,4,0.2,Furniture,Chairs,Corporate,West,MY-18295,CA-2016-139549
2015-06-13,2015-06-15,Second Class,3.4240000000000004,0.2996000000000001,1,0.2,Office Supplies,Art,Home Office,East,FC-14245,CA-2015-104059
2017-06-30,2017-07-04,Standard Class,1085.42,282.2092,7,0.0,Office Supplies,Storage,Corporate,East,ND-18460,CA-2017-164112
2015-06-26,2015-06-30,Standard Class,43.056000000000004,15.6078,9,0.2,Office Supplies,Paper,Home Office,East,DB-13360,CA-2015-143882
2016-02-21,2016-02-25,Standard Class,3.762,-2.758799999999999,3,0.7,Office Supplies,Binders,Home Office,South,LC-16960,US-2016-139262
2016-02-21,2016-02-25,Standard Class,34.86000000000001,-26.726000000000006,2,0.7,Office Supplies,Binders,Home Office,South,LC-16960,US-2016-139262
2016-02-21,2016-02-25,Standard Class,432.456,32.434200000000004,3,0.2,Office Supplies,Storage,Home Office,South,LC-16960,US-2016-139262
2017-04-22,2017-04-26,Standard Class,675.0600000000001,87.7578,3,0.0,Office Supplies,Storage,Consumer,South,BD-11725,CA-2017-146192
2017-05-09,2017-05-10,First Class,65.232,22.0158,3,0.2,Office Supplies,Envelopes,Corporate,South,MC-17605,CA-2017-134810
2017-05-09,2017-05-10,First Class,207.0,25.87499999999997,3,0.2,Furniture,Chairs,Corporate,South,MC-17605,CA-2017-134810
